City,Latitude,Longitude
suncoast estates,26.7113889,-81.8691667
suniland,25.6575,-80.3227778
sunland estates,28.7541667,-81.2816667
sunland gardens,27.4625,-80.3622222
sunniland,26.2688889,-81.3419444
sunny isles,25.9502778,-80.1230556
sunnyland,27.2852778,-82.4933333
sunnyside,30.2502778,-85.9477778
sunrise,26.1336111,-80.1133333
sunrise harbor,25.7052778,-80.2480556
sunrise heights,26.1422222,-80.245
sunrise key,26.13,-80.1166667
sunset,25.7055556,-80.3525
sunset beach,27.9205556,-82.5347222
sunset corners,25.7016667,-80.3341667
sunset harbor,28.9916667,-81.9794444
sunset point,25.0472222,-80.4902778
sunshine beach,27.7766667,-82.7786111
sunshine park,26.0291667,-80.2116667
sunshine ranches,26.0436111,-80.3294444
sunvale,27.3102778,-81.2669444
surf,29.9847222,-84.4211111
surfside,25.8780556,-80.1258333
sutherlands still,29.5733333,-81.6033333
suwannee,29.3286111,-83.1444444
suwannee springs,30.3938889,-82.9375
suwannee valley,30.2988889,-82.7083333
svea,30.9675,-86.4033333
sweetwater,25.7630556,-80.3733333
switzerland,30.0758333,-81.6475
sycamore,30.5838889,-84.8288889
sydney,27.9630556,-82.2075
sylvan lake,28.7952778,-81.3630556
sylvania,30.6166667,-85.6747222
tacoma,29.5277778,-82.3191667
taft,28.4294444,-81.3652778
talisman,28.4819444,-82.1727778
tallahassee,30.4380556,-84.2808333
tallevast,27.4013889,-82.5430556
talleyrand,30.3594444,-81.6327778
tamarac,26.2125,-80.25
tamiami,25.7583333,-80.3986111
tampa,27.9472222,-82.4586111
tancrede,27.9566667,-81.9730556
tang-o-mar beach,30.3722222,-86.3447222
tangelo park,28.4555556,-81.4461111
tangerine,28.7647222,-81.6308333
tarpon,28.0394444,-82.5666667
tarpon point,27.0216667,-82.2769444
tarpon springs,28.1458333,-82.7569444
tarrytown,28.5547222,-82.0547222
tatum,27.3180556,-82.4261111
tatum ridge,27.3211111,-82.4077778
tavares,28.8038889,-81.7258333
tavernier,25.0111111,-80.5152778
taylor,30.4402778,-82.2913889
taylor creek,27.2163889,-80.7897222
teasdale,29.7372222,-81.6466667
tedder,26.2838889,-80.1225
tee and green estates,26.9447222,-82.0025
telegraph estates,26.7316667,-81.6883333
telogia,30.3505556,-84.8191667
temple terrace,28.035,-82.3894444
temple terrace junction,28.0311111,-82.3525
tendil crossing,30.9638889,-85.5797222
tenile,30.7313889,-87.4644444
tenmile corner,25.6155556,-80.8575
tennille,29.7777778,-83.3261111
tequesta,26.9677778,-80.1288889
terra ceia,27.5791667,-82.5805556
terra mana,27.5244444,-82.6088889
terra mar,26.2158333,-80.0955556
terrell,28.5602778,-82.1627778
terrytown,26.3358333,-80.5394444
thames,29.6802778,-82.6922222
the cove,26.3111111,-80.085
the crossings,25.6702778,-80.4013889
the hammocks,25.6711111,-80.4447222
the jungle,27.7883333,-82.7525
the keyhole,25.5033333,-80.1811111
the meadows,27.3613889,-82.4691667
the moorings,26.1638889,-81.8083333
the pines,25.7455556,-80.2411111
the village of baytowne wharf,30.3869444,-86.3252778
the villages,28.9333333,-81.9486111
the watson place,25.71,-81.2447222
theressa,29.835,-82.0708333
thomas city,30.355,-83.9730556
thompson,25.0419444,-80.4927778
thonotosassa,28.0611111,-82.3025
three lakes,25.6416667,-80.3986111
three oaks,26.4697222,-81.7941667
tice,26.6744444,-81.8152778
tidewater,29.1286111,-82.5702778
tierra verde,27.6916667,-82.7236111
tiger bay,27.7588889,-81.8472222
tildenville,28.5594444,-81.6086111
tilton,29.7388889,-85.0822222
timber pines,28.47,-82.6033333
tisonia,30.5341667,-81.6213889
titusville,28.6119444,-80.8077778
tobacco patch landing,29.4302778,-81.9252778
tocoi,29.8447222,-81.5580556
tommytown,28.3758333,-82.2038889
tomoka estates,29.3147222,-81.0991667
tooke lake junction,28.5316667,-82.3872222
torrey,27.6105556,-81.8263889
town 'n' country,28.0102778,-82.5775
town park estates,25.7544444,-80.3516667
townsend,30.1288889,-83.3394444
trail center,25.8044444,-80.8761111
trail city,25.7602778,-80.9963889
trailer estates,27.4241667,-82.5802778
trailtown,25.8555556,-81.0233333
tranquility park,28.0083333,-81.7455556
trapnell,27.9666667,-82.1047222
traxler,29.8705556,-82.5402778
treasure hill park,30.3238889,-87.4066667
treasure island,27.7688889,-82.7691667
trenton,29.6130556,-82.8177778
trilby,28.4622222,-82.195
trilcoochee,28.4636111,-82.1833333
trinity,28.1805556,-82.6819444
tristan village,30.4583333,-87.2622222
tropic,28.1641667,-80.6161111
tropic isle,26.435,-80.0680556
tropical gulf acres,26.8416667,-81.9911111
tropical park,27.0980556,-80.2777778
truck corner,28.6916667,-81.1797222
truckland,26.4986111,-81.9680556
tryon,27.2477778,-81.9533333
tuckers corner,26.8575,-81.7597222
tulane,30.3638889,-81.9436111
tully,30.1041667,-84.3811111
turkey creek,27.9777778,-82.185
turkey foot,26.0872222,-81.0319444
turnbull,28.71,-80.8625
turquoise beach,30.4077778,-86.3113889
tuscannoga,28.6197222,-81.9463889
twentymile,30.1263889,-81.4219444
twentymile bend,26.6861111,-80.3886111
twin lakes,26.1805556,-80.1602778
twin pole,30.1022222,-84.8497222
two egg,30.8525,-85.0763889
two mile,29.7133333,-85.0077778
tyler,29.6508333,-82.7641667
ulmerton,27.8944444,-82.7705556
umatilla,28.9291667,-81.6658333
underwood crossing,30.9744444,-85.5836111
union,30.8036111,-86.0422222
union park,28.5677778,-81.2863889
university park,28.5666667,-81.2083333
up the grove beach,27.1758333,-80.7266667
upper grand lagoon,30.1630556,-85.7408333
usher,29.4072222,-82.8169444
usina beach,29.9527778,-81.3047222
utopia,27.2897222,-82.3602778
valdez,28.845,-81.3225
valhalla,24.7416667,-80.9777778
valkaria,27.9633333,-80.5438889
valparaiso,30.5083333,-86.5027778
valrico,27.9455556,-82.2580556
valroy,27.6491667,-82.5155556
vamo,27.2216667,-82.4980556
vanderbilt beach,26.2702778,-81.79
vanderbilt beach estates,26.2630556,-81.8241667
vanderbilt park,25.7986111,-80.3586111
vandolah,27.5152778,-81.9255556
vaughn,26.6322222,-80.8691667
venetia,30.2472222,-81.6938889
venetia terrace,30.2361111,-81.7180556
venice,27.0994444,-82.4544444
venice beach,27.0997222,-82.4577778
venice east,27.0566667,-82.3786111
venice gardens,27.0727778,-82.4077778
venice groves,27.0525,-82.4047222
venus,27.0669444,-81.3569444
verdie,30.435,-81.9213889
vereen,30.2727778,-84.2411111
vermont heights,29.81,-81.3972222
verna,27.3869444,-82.2683333
vernon,30.6227778,-85.7122222
vero beach,27.6383333,-80.3975
vero lake estates,27.745,-80.5280556
vicksburg,30.3255556,-85.6647222
victor,28.1694444,-82.7733333
viking,27.5413889,-80.3622222
vilano beach,29.9186111,-81.2930556
vilas,30.2188889,-84.8858333
villa sabine,30.3316667,-87.1591667
villa tasso,30.46,-86.3880556
villages of oriole,26.4619444,-80.1530556
villano beach,29.9383333,-81.3022222
villas,26.55,-81.8688889
vineland,28.395,-81.5033333
vineyards,26.2275,-81.7094444
virginia gardens,25.81,-80.3025
vista,29.3766667,-83.0483333
vitis,28.2808333,-82.1441667
volusia,29.1683333,-81.5211111
wabasso,27.7480556,-80.4363889
wabasso beach,27.7644444,-80.3991667
wacahoota,29.5563889,-82.3911111
wacissa,30.3583333,-83.9872222
waddells mill,30.8702778,-85.3255556
wade,29.7411111,-82.6194444
wadesboro,30.505,-84.0658333
wagner,28.7047222,-81.2825
wagon wheel,26.1005556,-81.065
wahneta,27.9525,-81.7272222
wahoo,28.6902778,-82.1958333
waits junction,28.5719444,-81.6905556
wakulla,30.2366667,-84.2311111
wakulla beach,30.1091667,-84.2591667
wakulla gardens,30.1763889,-84.3077778
wakulla springs,30.2333333,-84.3052778
walcan,30.7244444,-86.0861111
waldo,29.7894444,-82.1675
walkill,29.9377778,-81.6622222
wall springs,28.1011111,-82.7719444
wallace,30.6772222,-87.18
walnut hill,30.8852778,-87.51
walsingham,27.8769444,-82.7977778
walter hamilton place,25.5580556,-81.1719444
walton,27.2997222,-80.2563889
wanamake,29.8847222,-82.8755556
wannee,29.7183333,-82.9411111
ward,30.3038889,-84.7030556
ward basin,30.585,-86.9969444
ward ridge,29.7883333,-85.285
warm mineral springs,27.0594444,-82.2602778
warrington,30.3838889,-87.275
washington park,26.1322222,-80.1813889
waterbury,27.4452778,-82.3033333
watercolor,30.3222222,-86.1458333
waters lake,29.7088889,-82.7327778
watertown,30.1922222,-82.6147222
waterway estates,26.6408333,-81.9091667
watson,30.5894444,-82.7244444
wauchula,27.5469444,-81.8116667
wauchula hills,27.5763889,-81.8194444
waukeenah,30.4111111,-83.9530556
wausau,30.6319444,-85.5888889
waveland,27.2675,-80.2069444
waverly,27.9786111,-81.6141667
waylonzo,30.1302778,-83.8172222
weathersfield,28.6616667,-81.3991667
weavers station,25.9430556,-81.47
webster,28.6097222,-82.0552778
wedgefield,28.4875,-81.0775
weeki wachee,28.5152778,-82.5730556
weeki wachee acres,28.4830556,-82.5977778
weeki wachee gardens,28.5333333,-82.6297222
weekiwachee gardens,28.4938889,-82.6280556
weekiwachee woodlands,28.4822222,-82.5986111
weirsdale,28.9816667,-81.9244444
wekiva,28.7925,-81.4241667
wekiva springs,28.6983333,-81.4258333
wekiwa springs,28.6983333,-81.4258333
welaka,29.4788889,-81.6716667
welcome,27.8358333,-82.1044444
wellborn,30.2308333,-82.8197222
wellington,26.6583333,-80.2416667
wesconnett,30.2466667,-81.7305556
wesley chapel,28.2394444,-82.3280556
wesley manor retirement village,30.1269444,-81.6238889
west bay,30.2916667,-85.8597222
west bradenton,27.5022222,-82.6141667
west chase,28.0547222,-82.61
west de land,29.0155556,-81.3333333
west deerfield beach,26.3136111,-80.1502778
west dixie bend,26.3155556,-80.2016667
west eau gallie,28.1355556,-80.6719444
west frostproof,27.7333333,-81.5833333
west gate,26.7022222,-80.0983333
west hills,29.6661111,-82.4080556
west jacksonville,30.34,-81.7225
west jupiter,26.92,-80.1313889
west lake,30.5027778,-83.1147222
west lake wales,27.89,-81.6466667
west little river,25.8566667,-80.2372222
west melbourne,28.0713889,-80.6536111
west miami,25.7630556,-80.2963889
west palm beach,26.715,-80.0536111
west palm beach farms,26.6786111,-80.1294444
west park,29.6680556,-82.4019444
west pensacola,30.4263889,-87.2797222
west perrine,25.6055556,-80.3630556
west samoset,27.4691667,-82.5569444
west scenic park,27.9202778,-81.6425
west tampa,27.9530556,-82.4894444
west tocoi,29.85,-81.6175
west vero corridor,27.6391667,-80.4819444
west and east lealman,27.8208333,-82.6794444
westchester,25.7544444,-80.3275
westgate,25.8380556,-80.2513889
westgate lake manor,26.1230556,-80.2063889
weston,26.1,-80.4
westview,25.8816667,-80.2422222
westville,30.7744444,-85.8516667
westwood,30.2408333,-81.7602778
westwood lake,25.7288889,-80.3730556
wetappo,30.055,-85.4213889
wetumpka,30.4827778,-84.6230556
wewahitchka,30.1125,-85.2005556
wewahotee,28.4208333,-81.0944444
whidden corner,26.7538889,-81.0822222
whiskey creek,26.5722222,-81.8902778
whisper walk,26.3958333,-80.1883333
whispering hills golf estates,28.595,-80.8222222
whispering pines,27.2772222,-80.8397222
white beach,27.24,-82.5263889
white city,29.8838889,-85.22
white oak landing,30.0980556,-85.1130556
white springs,30.3294444,-82.7591667
whitehead crossroads,30.7041667,-85.7677778
whitehouse,30.3161111,-81.8463889
whites ford,30.0258333,-81.525
whites landing,28.6997222,-81.2388889
whiteville,29.6177778,-81.9930556
whitfield,27.4113889,-82.5661111
whitfield estates,27.4097222,-82.5694444
whitney,28.8169444,-81.9372222
whitney beach,27.4294444,-82.6805556
whittier,27.8727778,-81.0063889
wilbur-by-the-sea,29.1311111,-80.9577778
wilburn,30.1905556,-82.5788889
wilcox,29.6108333,-82.9216667
wilcox junction,29.6113889,-82.9402778
wild island,27.3725,-81.2038889
wildwood,28.865,-82.0391667
wiley,28.6736111,-80.8288889
williams point,28.4480556,-80.7630556
williamsburg,28.4141667,-81.4430556
williford,29.7861111,-82.7913889
willis,30.5530556,-85.1866667
williston,29.3872222,-82.4469444
williston highlands,29.3402778,-82.5416667
willoughby acres,26.2772222,-81.7622222
willow,27.6441667,-82.3466667
willow oak,27.9158333,-82.0180556
willow sink,28.4858333,-82.5463889
wilma,30.1541667,-84.9644444
wilson,28.6430556,-80.6966667
wilson corner,28.8080556,-81.3630556
wilson place,28.8077778,-81.3536111
wilton manors,26.16,-80.1391667
wimauma,27.7122222,-82.2991667
wimberly estates,29.6905556,-82.3772222
windermere,28.4952778,-81.535
windsor,29.6463889,-82.1863889
winfield,30.2627778,-82.6861111
winston,28.0313889,-82.015
winter beach,27.7188889,-80.4208333
winter garden,28.565,-81.5863889
winter haven,28.0219444,-81.7330556
winter park,28.5997222,-81.3394444
winter springs,28.6986111,-81.3083333
wiscon,28.5405556,-82.4622222
withla,28.3397222,-81.8711111
wolfolk,27.8,-81.6302778
wonderwood,30.3686111,-81.4133333
woodlawn,29.9311111,-81.3441667
woodlawn beach,30.3880556,-86.9908333
woodmere,27.0202778,-82.3908333
woodruff springs,28.8077778,-81.345
woodruffs subdivision,28.7827778,-81.27
woods,30.3472222,-84.9802778
woods and lakes,29.1255556,-81.8744444
woodville,30.3138889,-84.2475
worthington springs,29.9291667,-82.4236111
wright,30.4555556,-86.6383333
wulfert,26.48,-82.1780556
wynnehaven beach,30.41,-86.7822222
wynnlum,30.9708333,-85.59
wynwood,28.7894444,-81.2525
yalaha,28.7383333,-81.8088889
yamato,26.4094444,-80.0902778
yankeetown,29.0297222,-82.7161111
ybel,26.4241667,-82.0711111
ybor city,27.9647222,-82.4352778
yeehaw,27.6833333,-80.8666667
yeehaw junction,27.7,-80.9044444
yellow bluff,29.2758333,-81.6425
yellow bluff fort,30.3994444,-81.5561111
yellow jacket,29.4630556,-83.0013889
yelvington,29.6311111,-81.5241667
yent place,29.8636111,-84.7002778
yniestra,30.5016667,-87.1602778
york,29.15,-82.3002778
youmans,28.025,-82.0683333
youngstown,30.3641667,-85.4383333
yukon,30.2344444,-81.6983333
yulee,30.6316667,-81.6066667
yulee heights,30.6072222,-81.5977778
zana,27.1197222,-80.6197222
zellwood,28.7308333,-81.6013889
zephyrhills,28.2333333,-82.1813889
zion hill,30.4805556,-84.3230556
zolfo springs,27.4930556,-81.7961111
zuber,29.2669444,-82.1811111
aaron,32.5680556,-81.9925
abba,31.7566667,-83.3705556
abbeville,31.9919444,-83.3069444
abbottsford,33.0472222,-85.1797222
abercorn heights,32.0325,-81.1069444
aberdeen,33.4088889,-84.6019444
aberdeen estates,33.6625,-84.8133333
abernathys mill,33.8641667,-85.2097222
abide awhile,33.5805556,-83.9638889
abilene,33.6491667,-85.0497222
abington green,34.0519444,-84.5833333
academy acres,30.8955556,-83.2491667
ace mobile home park,33.5605556,-84.2663889
achord,32.1061111,-82.9688889
acorn pond,31.8102778,-83.8552778
acorn tree,33.9577778,-84.7927778
acree,31.5552778,-83.9961111
acworth,34.0658333,-84.6769444
acworth beach,34.0608333,-84.6825
adabelle,32.2913889,-81.9272222
adairsville,34.3686111,-84.9341667
adams crossroads,33.9641667,-84.1397222
adamson,33.2677778,-85.2322222
adamsville,33.7591667,-84.5052778
adasburg,33.7061111,-82.5483333
addison heights,34.0327778,-84.5341667
adel,31.1369444,-83.4236111
adelaide,31.2666667,-84.1486111
adgateville,33.2230556,-83.6711111
adrian,32.5305556,-82.5894444
aerial,34.6644444,-83.6444444
afton,34.5002778,-84.2455556
agricola,33.1944444,-82.7205556
ahaluna,34.3125,-83.8627778
ai,34.8336111,-84.4527778
aikenton,33.3722222,-83.5486111
ailey,32.1872222,-82.5658333
aimar,31.7527778,-81.6716667
airport grove,33.6469444,-83.845
airport subdivision,31.5194444,-84.2041667
akes,33.9672222,-85.3180556
akin,31.4558333,-81.7044444
akins,32.3061111,-81.6205556
akins mill,32.5141667,-81.8161111
akridge,30.9830556,-84.1605556
alabama junction,32.0758333,-81.1402778
alaculsy,34.9886111,-84.6330556
alamo,32.1469444,-82.7780556
alandale,34.2058333,-83.8286111
alapaha,31.385,-83.2230556
albany,31.5783333,-84.1558333
albaugh,32.5455556,-83.8258333
alcorns,32.4094444,-83.1102778
alcovy,33.6397222,-83.7869444
alcovy forest,33.9611111,-83.9161111
alcovy mobile home park,33.5527778,-83.8458333
alcovy mountain,33.7405556,-83.7663889
alcovy shores,33.3894444,-83.8327778
aldora,33.0519444,-84.1758333
aldreds,32.9494444,-82.3930556
alexander,33.0219444,-81.8769444
alexanders mill,34.9738889,-83.8819444
alexis,30.7419444,-82.9186111
alfords,31.4622222,-83.9238889
alice ingram subdivision,32.5286111,-83.8922222
aline,32.3608333,-82.1605556
aline estates,33.6625,-84.7986111
allatoona,34.1080556,-84.7113889
allatoona bay,34.0486111,-84.7238889
allatoona beach,34.1108333,-84.7075
allatoona heights,34.0558333,-84.74
allatoona pass,34.115,-84.5994444
allatoona ridge,34.0433333,-84.7002778
allen,33.9455556,-83.5438889
allendale,33.9891667,-83.9838889
allendale heights,33.5763889,-84.2966667
allenhurst,31.7838889,-81.6077778
allentown,32.5930556,-83.2258333
allenville,31.1288889,-83.2141667
allenwood,33.0697222,-83.2613889
allie,33.0991667,-84.7288889
alligood,32.4361111,-83.0041667
allon,32.6375,-83.9838889
alma,31.5391667,-82.4625
almira,32.9447222,-82.5261111
almon,33.6191667,-83.9222222
alpharetta,34.0752778,-84.2941667
alpharetta woods,34.1572222,-84.2747222
alpharette,34.075,-84.2125
alpine,34.4558333,-85.4916667
alps,33.1480556,-84.6033333
alston,32.0805556,-82.4777778
alta vista,32.4813889,-84.925
altamaha,31.9613889,-82.2075
altamaha park,31.4263889,-81.6072222
altman,32.7255556,-81.6305556
alto,34.4672222,-83.5738889
alvaton,33.1708333,-84.5805556
alvin,34.2341667,-83.3241667
amber wood estates,33.5869444,-84.2883333
ambleside,33.5888889,-84.2683333
ambrose,31.5936111,-83.0144444
americus,32.0722222,-84.2327778
amicalola,34.5547222,-84.2525
amity,33.6758333,-82.4897222
amos mill,34.7175,-85.5188889
amsterdam,30.7272222,-84.4358333
anderson acres,33.5388889,-83.8494444
anderson city,31.3713889,-83.8547222
anderson mill,32.2197222,-81.8038889
andersons corner,32.8766667,-84.9516667
andersonville,32.1958333,-84.14
andrews crossroads,32.9833333,-84.6611111
angels acres,32.7694444,-83.7594444
angelville,34.5888889,-84.89
anguilla,31.2552778,-81.6036111
anna bella estates,33.7986111,-84.6708333
anne heights,33.7213889,-82.705
anneewakee,33.6802778,-84.7333333
anneewakee estates,33.7125,-84.6647222
anniedelle,34.2175,-85.3975
ansley,33.3186111,-82.775
ansley brook,33.9047222,-84.0583333
ansley mill,33.5194444,-82.4136111
ansley park,33.9102778,-83.3461111
ansley pointe,33.5188889,-84.4138889
antebellum north,32.6713889,-83.705
antebellum plateau,32.6633333,-83.6977778
anthony crossroads,33.5897222,-82.5416667
antioch,32.6775,-85.0583333
aonia,33.6752778,-82.6233333
apalachee,33.6863889,-83.4311111
apple valley,34.1586111,-83.5094444
applewood,34.0944444,-84.4675
appling,33.5458333,-82.3161111
arabi,31.8313889,-83.7380556
aragon,34.0455556,-85.0561111
ararat,32.0611111,-83.1263889
arbor forest,33.9333333,-84.6180556
arbor ridge,33.7869444,-84.1058333
arbor trace,34.0166667,-84.0366667
arbor walk,33.8311111,-84.8694444
arbor west,33.5530556,-84.4697222
arcade,34.0777778,-83.5616667
